Datetime,Close_Lev,Volume_Lev,Close_Inv,Volume_Inv,Close_Base
2023-02-01 14:30:00+00:00,338.7200012207031,656231.0,32.720001220703125,127347.0,33883.6015625
2023-02-01 15:30:00+00:00,338.2900085449219,572689.0,32.755001068115234,63776.0,33838.19921875
2023-02-01 16:30:00+00:00,337.20001220703125,318252.0,32.845001220703125,47393.0,33728.48828125
2023-02-01 17:30:00+00:00,337.55999755859375,266788.0,32.83000183105469,28633.0,33768.1015625
2023-02-01 18:30:00+00:00,337.3299865722656,783785.0,32.83000183105469,124838.0,33744.8984375
2023-02-01 19:30:00+00:00,341.5799865722656,2319035.0,32.45000076293945,587988.0,34167.890625
2023-02-01 20:30:00+00:00,340.92999267578125,1123603.0,32.50389862060547,260300.0,34095.03125
2023-02-02 14:30:00+00:00,339.0849914550781,1482579.0,32.70000076293945,256906.0,33919.03125
2023-02-02 15:30:00+00:00,339.7699890136719,921976.0,32.619998931884766,111202.0,33990.12890625
2023-02-02 16:30:00+00:00,339.1813049316406,454836.0,32.68000030517578,81551.0,33933.08984375
2023-02-02 17:30:00+00:00,339.69000244140625,297299.0,32.62839889526367,54733.0,33977.109375
2023-02-02 18:30:00+00:00,339.2300109863281,465410.0,32.681400299072266,59397.0,33936.3203125
2023-02-02 19:30:00+00:00,339.5799865722656,738627.0,32.65999984741211,62058.0,33969.98828125
2023-02-02 20:30:00+00:00,340.4200134277344,658690.0,32.58000183105469,137529.0,34048.41015625
2023-02-03 14:30:00+00:00,340.0306091308594,1963644.0,32.61600112915039,280314.0,34021.26171875
2023-02-03 15:30:00+00:00,341.2200012207031,804439.0,32.505001068115234,89487.0,34135.66015625
2023-02-03 16:30:00+00:00,341.3999938964844,662015.0,32.4900016784668,90356.0,34146.48828125
2023-02-03 17:30:00+00:00,338.7900085449219,887093.0,32.72999954223633,117649.0,33894.19921875
2023-02-03 18:30:00+00:00,338.885986328125,652382.0,32.73500061035156,91839.0,33899.23046875
2023-02-03 19:30:00+00:00,338.95001220703125,658807.0,32.71009826660156,74370.0,33905.80859375
2023-02-03 20:30:00+00:00,339.0199890136719,756464.0,32.720001220703125,146568.0,33923.98046875
2023-02-06 14:30:00+00:00,337.1300048828125,427004.0,32.900001525878906,95522.0,33729.5390625
2023-02-06 15:30:00+00:00,338.6199951171875,417432.0,32.75,86882.0,33872.9609375
2023-02-06 16:30:00+00:00,338.010009765625,228112.0,32.810001373291016,23006.0,33812.12109375
2023-02-06 17:30:00+00:00,338.6099853515625,238512.0,32.7400016784668,23614.0,33873.51171875
2023-02-06 18:30:00+00:00,339.10650634765625,287099.0,32.70000076293945,32754.0,33921.33984375
2023-02-06 19:30:00+00:00,338.2300109863281,270976.0,32.79010009765625,31899.0,33831.28125
2023-02-06 20:30:00+00:00,338.7200012207031,492900.0,32.75,104333.0,33887.76953125
2023-02-07 14:30:00+00:00,337.3900146484375,533045.0,32.8849983215332,63664.0,33750.1796875
2023-02-07 15:30:00+00:00,337.80999755859375,401131.0,32.849998474121094,41443.0,33788.58984375
2023-02-07 16:30:00+00:00,337.8699951171875,192205.0,32.84000015258789,32915.0,33796.23046875
2023-02-07 17:30:00+00:00,337.8500061035156,1369187.0,32.84000015258789,316302.0,33801.94140625
2023-02-07 18:30:00+00:00,339.3900146484375,973065.0,32.70000076293945,248918.0,33944.51953125
2023-02-07 19:30:00+00:00,340.92999267578125,461932.0,32.540000915527344,130647.0,34101.01953125
2023-02-07 20:30:00+00:00,341.5,804717.0,32.4900016784668,157579.0,34158.01171875
2023-02-08 14:30:00+00:00,340.8299865722656,491154.0,32.560001373291016,279839.0,34101.171875
2023-02-08 15:30:00+00:00,339.5950012207031,363227.0,32.67070007324219,109685.0,33971.0703125
2023-02-08 16:30:00+00:00,340.218994140625,609124.0,32.61000061035156,169060.0,34032.921875
2023-02-08 17:30:00+00:00,340.4800109863281,213974.0,32.59000015258789,119117.0,34059.171875
2023-02-08 18:30:00+00:00,339.79998779296875,305739.0,32.65449905395508,72355.0,33995.37109375
2023-02-08 19:30:00+00:00,339.3299865722656,407771.0,32.689998626708984,97398.0,33942.48828125
2023-02-08 20:30:00+00:00,339.4200134277344,306568.0,32.689998626708984,119396.0,33954.01953125
2023-02-09 14:30:00+00:00,341.4700012207031,882593.0,32.50920104980469,214979.0,34147.5
2023-02-09 15:30:00+00:00,340.4200134277344,462912.0,32.61000061035156,121446.0,34034.96875
2023-02-09 16:30:00+00:00,340.1000061035156,285215.0,32.63999938964844,50424.0,34008.51953125
2023-02-09 17:30:00+00:00,338.6600036621094,341664.0,32.779998779296875,47199.0,33862.578125
2023-02-09 18:30:00+00:00,337.7699890136719,438910.0,32.86989974975586,52101.0,33776.671875
2023-02-09 19:30:00+00:00,336.7799987792969,126804.0,32.95989990234375,96205.0,33677.0703125
2023-02-09 20:30:00+00:00,337.1199951171875,471696.0,32.939998626708984,96205.0,33704.0390625
2023-02-10 14:30:00+00:00,337.7300109863281,791075.0,32.880001068115234,180022.0,33764.83984375
2023-02-10 15:30:00+00:00,337.8760070800781,491012.0,32.869998931884766,79100.0,33782.8203125
2023-02-10 16:30:00+00:00,337.2300109863281,224664.0,32.91999816894531,53506.0,33735.73046875
2023-02-10 17:30:00+00:00,338.6000061035156,216018.0,32.79999923706055,56120.0,33851.3984375
2023-02-10 18:30:00+00:00,337.80499267578125,162444.0,32.875,60466.0,33776.4296875
2023-02-10 19:30:00+00:00,338.1199951171875,181828.0,32.849998474121094,51765.0,33810.609375
2023-02-10 20:30:00+00:00,338.75,415230.0,32.790000915527344,60963.0,33869.21875
2023-02-13 14:30:00+00:00,341.2799987792969,668513.0,32.54999923706055,100538.0,34122.0390625
2023-02-13 15:30:00+00:00,341.4800109863281,467562.0,32.53609848022461,84089.0,34143.9296875
2023-02-13 16:30:00+00:00,341.8999938964844,247526.0,32.4900016784668,26659.0,34186.33984375
2023-02-13 17:30:00+00:00,341.8900146484375,200329.0,32.4900016784668,64473.0,34184.55078125
2023-02-13 18:30:00+00:00,341.739990234375,232864.0,32.50400161743164,30087.0,34167.98828125
2023-02-13 19:30:00+00:00,341.8699951171875,221809.0,32.4900016784668,47125.0,34181.12109375
2023-02-13 20:30:00+00:00,342.55999755859375,481556.0,32.41999816894531,69030.0,34243.83984375
2023-02-14 14:30:00+00:00,342.3800048828125,851470.0,32.41999816894531,213124.0,34221.671875
2023-02-14 15:30:00+00:00,339.3999938964844,620883.0,32.72999954223633,124904.0,33923.390625
2023-02-14 16:30:00+00:00,340.0400085449219,511234.0,32.66600036621094,83676.0,33983.66015625
2023-02-14 17:30:00+00:00,341.4100036621094,447352.0,32.529998779296875,110177.0,34123.21875
2023-02-14 18:30:00+00:00,341.3800048828125,239427.0,32.540000915527344,38009.0,34118.16015625
2023-02-14 19:30:00+00:00,341.5899963378906,242669.0,32.5,33461.0,34140.94921875
2023-02-14 20:30:00+00:00,341.1300048828125,444361.0,32.58000183105469,46860.0,34089.30078125
2023-02-15 14:30:00+00:00,339.6700134277344,646664.0,32.720001220703125,114639.0,33927.80078125
2023-02-15 15:30:00+00:00,340.29998779296875,271559.0,32.65010070800781,33236.0,33991.80859375
2023-02-15 16:30:00+00:00,339.3454895019531,237369.0,32.720001220703125,106409.0,33898.828125
2023-02-15 17:30:00+00:00,340.3500061035156,119137.0,32.640201568603516,26646.0,34000.16015625
2023-02-15 18:30:00+00:00,341.0398864746094,168480.0,32.584999084472656,33166.0,34065.01171875
2023-02-15 19:30:00+00:00,340.7699890136719,180658.0,32.599998474121094,82770.0,34047.12890625
2023-02-15 20:30:00+00:00,341.6300048828125,279285.0,32.529998779296875,40072.0,34126.33984375
2023-02-16 14:30:00+00:00,338.6700134277344,743735.0,32.83000183105469,109261.0,33816.6796875
2023-02-16 15:30:00+00:00,339.5,305974.0,32.76599884033203,54265.0,33904.62890625
2023-02-16 16:30:00+00:00,340.05999755859375,315646.0,32.689998626708984,202892.0,33962.37109375
2023-02-16 17:30:00+00:00,339.9200134277344,339413.0,32.70009994506836,54418.0,33948.76953125
2023-02-16 18:30:00+00:00,340.7200012207031,223281.0,32.630001068115234,31458.0,34027.140625
2023-02-16 19:30:00+00:00,338.5,467745.0,32.84000015258789,103355.0,33812.1484375
2023-02-16 20:30:00+00:00,337.3999938964844,649986.0,32.939998626708984,223397.0,33694.73828125
2023-02-17 14:30:00+00:00,336.8450012207031,842493.0,32.95000076293945,227836.0,33688.8515625
2023-02-17 15:30:00+00:00,335.9798889160156,461194.0,33.05400085449219,223778.0,33600.48828125
2023-02-17 16:30:00+00:00,337.1499938964844,225633.0,32.934200286865234,55281.0,33717.91015625
2023-02-17 17:30:00+00:00,336.3800048828125,229279.0,33.0099983215332,77520.0,33640.55078125
2023-02-17 18:30:00+00:00,337.3800048828125,255983.0,32.910099029541016,45037.0,33741.69921875
