Datetime,Close_Lev,Volume_Lev,Close_Inv,Volume_Inv,Close_Base
2024-11-20 14:30:00+00:00,105.40499877929688,268621.0,34.310001373291016,561575.0,18957.650390625
2024-11-20 14:35:00+00:00,104.80000305175781,129924.0,34.519901275634766,176722.0,18898.49609375
2024-11-20 14:40:00+00:00,104.69999694824219,117607.0,34.540000915527344,228505.0,18895.5
2024-11-20 14:45:00+00:00,104.73999786376953,75407.0,34.540000915527344,175195.0,18894.052734375
2024-11-20 14:50:00+00:00,104.62999725341797,43913.0,34.56999969482422,239684.0,18883.95703125
2024-11-20 14:55:00+00:00,104.2843017578125,84213.0,34.68000030517578,194916.0,18845.09375
2024-11-20 15:00:00+00:00,104.20999908447266,80915.0,34.709999084472656,118037.0,18840.890625
2024-11-20 15:05:00+00:00,103.5999984741211,91377.0,34.90999984741211,369176.0,18781.990234375
2024-11-20 15:10:00+00:00,103.5,46539.0,34.959999084472656,306953.0,18764.5078125
2024-11-20 15:15:00+00:00,103.26000213623047,44718.0,35.02000045776367,257530.0,18750.927734375
2024-11-20 15:20:00+00:00,103.37999725341797,94167.0,34.97570037841797,325861.0,18766.716796875
2024-11-20 15:25:00+00:00,103.33000183105469,34796.0,34.9900016784668,79524.0,18769.85546875
2024-11-20 15:30:00+00:00,103.7699966430664,75030.0,34.86000061035156,261943.0,18809.82421875
2024-11-20 15:35:00+00:00,104.0198974609375,18549.0,34.76499938964844,52078.0,18833.7890625
2024-11-20 15:40:00+00:00,103.95999908447266,37699.0,34.790000915527344,124778.0,18829.05859375
2024-11-20 15:45:00+00:00,104.4000015258789,25667.0,34.63999938964844,39820.0,18863.78515625
2024-11-20 15:50:00+00:00,104.2699966430664,17898.0,34.66999816894531,50891.0,18857.4140625
2024-11-20 15:55:00+00:00,104.41999816894531,15564.0,34.63999938964844,72225.0,18864.232421875
2024-11-20 16:00:00+00:00,104.45999908447266,28343.0,34.625,143146.0,18872.10546875
2024-11-20 16:05:00+00:00,104.41000366210938,21721.0,34.63999938964844,59509.0,18852.69140625
2024-11-20 16:10:00+00:00,104.03929901123047,47789.0,34.77000045776367,221055.0,18827.990234375
2024-11-20 16:15:00+00:00,103.99009704589844,13783.0,34.755001068115234,83131.0,18828.064453125
2024-11-20 16:20:00+00:00,104.05000305175781,6989.0,34.7599983215332,15503.0,18824.544921875
2024-11-20 16:25:00+00:00,103.80999755859375,6504.0,34.84000015258789,58678.0,18802.392578125
2024-11-20 16:30:00+00:00,103.84230041503906,14905.0,34.83000183105469,76076.0,18802.982421875
2024-11-20 16:35:00+00:00,104.16000366210938,20705.0,34.709999084472656,76591.0,18833.861328125
2024-11-20 16:40:00+00:00,104.47010040283203,19159.0,34.599998474121094,69974.0,18866.796875
2024-11-20 16:45:00+00:00,104.87000274658203,48124.0,34.5,104718.0,18891.701171875
2024-11-20 16:50:00+00:00,105.11990356445312,22567.0,34.40999984741211,82148.0,18916.0
2024-11-20 16:55:00+00:00,105.08999633789062,24252.0,34.415000915527344,129075.0,18910.16015625
2024-11-20 17:00:00+00:00,104.9800033569336,26907.0,34.470001220703125,203566.0,18902.642578125
2024-11-20 17:05:00+00:00,104.69999694824219,13060.0,34.540000915527344,45913.0,18879.783203125
2024-11-20 17:10:00+00:00,104.43000030517578,52825.0,34.625,152363.0,18860.013671875
2024-11-20 17:15:00+00:00,104.26000213623047,7031.0,34.689998626708984,9715.0,18843.8125
2024-11-20 17:20:00+00:00,104.08999633789062,7120.0,34.7599983215332,50810.0,18826.99609375
2024-11-20 17:25:00+00:00,104.37999725341797,6408.0,34.62009811401367,20973.0,18858.947265625
2024-11-20 17:30:00+00:00,104.5199966430664,11195.0,34.61000061035156,32954.0,18864.29296875
2024-11-20 17:35:00+00:00,104.62000274658203,3980.0,34.560001373291016,17427.0,18875.94921875
2024-11-20 17:40:00+00:00,104.45459747314453,9795.0,34.630001068115234,17973.0,18860.478515625
2024-11-20 17:45:00+00:00,104.6897964477539,7508.0,34.560001373291016,11310.0,18877.599609375
2024-11-20 17:50:00+00:00,104.25,9428.0,34.65999984741211,57573.0,18847.712890625
2024-11-20 17:55:00+00:00,104.23999786376953,9417.0,34.70000076293945,24143.0,18843.546875
2024-11-20 18:00:00+00:00,104.36000061035156,16818.0,34.65999984741211,97474.0,18851.896484375
2024-11-20 18:05:00+00:00,104.25,3995.0,34.69499969482422,7880.0,18843.853515625
2024-11-20 18:10:00+00:00,104.31999969482422,1589.0,34.68000030517578,12135.0,18850.603515625
2024-11-20 18:15:00+00:00,104.19000244140625,2351.0,34.7400016784668,22750.0,18831.3203125
2024-11-20 18:20:00+00:00,104.37000274658203,21222.0,34.66999816894531,110168.0,18851.091796875
2024-11-20 18:25:00+00:00,104.39199829101562,6367.0,34.63999938964844,7257.0,18859.783203125
2024-11-20 18:30:00+00:00,104.19000244140625,2961.0,34.70000076293945,10642.0,18842.01953125
2024-11-20 18:35:00+00:00,104.04000091552734,7381.0,34.75809860229492,12040.0,18827.341796875
2024-11-20 18:40:00+00:00,103.88009643554688,25207.0,34.81769943237305,34061.0,18810.25
2024-11-20 18:45:00+00:00,103.87999725341797,5486.0,34.810001373291016,42495.0,18810.37109375
2024-11-20 18:50:00+00:00,103.94100189208984,4213.0,34.79999923706055,26612.0,18813.94921875
2024-11-20 18:55:00+00:00,104.06990051269531,14984.0,34.7599983215332,9730.0,18826.087890625
2024-11-20 19:00:00+00:00,104.04000091552734,2491.0,34.7599983215332,29696.0,18825.966796875
2024-11-20 19:05:00+00:00,103.87999725341797,8620.0,34.83000183105469,17667.0,18805.78125
2024-11-20 19:10:00+00:00,103.87249755859375,22037.0,34.81760025024414,24963.0,18807.37109375
2024-11-20 19:15:00+00:00,103.79000091552734,6240.0,34.834999084472656,20341.0,18801.99609375
2024-11-20 19:20:00+00:00,103.7499008178711,12499.0,34.86000061035156,3706.0,18794.451171875
2024-11-20 19:25:00+00:00,103.87030029296875,8415.0,34.810001373291016,5771.0,18806.625
2024-11-20 19:30:00+00:00,103.98999786376953,9918.0,34.779998779296875,15688.0,18816.802734375
2024-11-20 19:35:00+00:00,104.0199966430664,7384.0,34.760101318359375,7036.0,18822.65625
2024-11-20 19:40:00+00:00,104.33000183105469,10837.0,34.65999984741211,57453.0,18848.556640625
2024-11-20 19:45:00+00:00,104.37000274658203,19360.0,34.654998779296875,93019.0,18853.0546875
2024-11-20 19:50:00+00:00,104.23999786376953,6488.0,34.70000076293945,7460.0,18844.3984375
2024-11-20 19:55:00+00:00,104.20999908447266,3437.0,34.70000076293945,10458.0,18843.662109375
2024-11-20 20:00:00+00:00,104.19999694824219,1384.0,34.709999084472656,25666.0,18843.21484375
2024-11-20 20:05:00+00:00,104.21499633789062,3474.0,34.690101623535156,26020.0,18848.306640625
2024-11-20 20:10:00+00:00,104.27999877929688,4718.0,34.689998626708984,11480.0,18846.544921875
2024-11-20 20:15:00+00:00,104.37999725341797,3656.0,34.665000915527344,12851.0,18852.1796875
2024-11-20 20:20:00+00:00,104.50890350341797,180804.0,34.599998474121094,21781.0,18866.57421875
2024-11-20 20:25:00+00:00,104.71170043945312,57156.0,34.54499816894531,16195.0,18881.412109375
2024-11-20 20:30:00+00:00,105.37069702148438,120451.0,34.34000015258789,78809.0,18937.4296875
2024-11-20 20:35:00+00:00,105.41999816894531,179358.0,34.31999969482422,332372.0,18941.595703125
