Datetime,Close_Lev,Volume_Lev,Close_Inv,Volume_Inv,Close_Base
2024-11-20 14:30:00+00:00,94.22000122070312,149053.0,19.764999389648438,410820.0,5912.89990234375
2024-11-20 14:35:00+00:00,93.68000030517578,32508.0,19.886899948120117,177041.0,5895.169921875
2024-11-20 14:40:00+00:00,93.7177963256836,45137.0,19.885000228881836,123182.0,5896.39990234375
2024-11-20 14:45:00+00:00,93.69999694824219,17250.0,19.885000228881836,77121.0,5896.18994140625
2024-11-20 14:50:00+00:00,93.62000274658203,46521.0,19.90999984741211,198077.0,5893.080078125
2024-11-20 14:55:00+00:00,93.41999816894531,35535.0,19.940000534057617,119717.0,5887.02978515625
2024-11-20 15:00:00+00:00,93.44000244140625,21670.0,19.934999465942383,182523.0,5887.7001953125
2024-11-20 15:05:00+00:00,92.93499755859375,54615.0,20.04010009765625,285655.0,5872.669921875
2024-11-20 15:10:00+00:00,92.83999633789062,39332.0,20.060100555419922,309411.0,5869.47998046875
2024-11-20 15:15:00+00:00,92.77210235595703,34575.0,20.075000762939453,252531.0,5867.419921875
2024-11-20 15:20:00+00:00,92.92980194091797,95817.0,20.045000076293945,303495.0,5871.43017578125
2024-11-20 15:25:00+00:00,92.86499786376953,36915.0,20.059999465942383,146503.0,5870.97998046875
2024-11-20 15:30:00+00:00,93.13860321044922,88479.0,20.0,431244.0,5878.56005859375
2024-11-20 15:35:00+00:00,93.33000183105469,23164.0,19.96500015258789,154684.0,5883.89990234375
2024-11-20 15:40:00+00:00,93.23999786376953,26073.0,19.989999771118164,264731.0,5881.33984375
2024-11-20 15:45:00+00:00,93.38999938964844,19242.0,19.949899673461914,98006.0,5886.39013671875
2024-11-20 15:50:00+00:00,93.33999633789062,11551.0,19.954999923706055,84016.0,5885.08984375
2024-11-20 15:55:00+00:00,93.41000366210938,99943.0,19.940099716186523,163431.0,5887.47998046875
2024-11-20 16:00:00+00:00,93.34400177001953,113689.0,19.959999084472656,341791.0,5886.1201171875
2024-11-20 16:05:00+00:00,93.28990173339844,21275.0,19.979900360107422,156568.0,5882.43994140625
2024-11-20 16:10:00+00:00,93.0999984741211,63154.0,20.010000228881836,573472.0,5877.83984375
2024-11-20 16:15:00+00:00,93.16999816894531,7989.0,20.0,111780.0,5879.830078125
2024-11-20 16:20:00+00:00,93.13999938964844,7689.0,19.999399185180664,85670.0,5878.68017578125
